USER_ID,SIGNUP_DATE,SIGNUP_MONTH,COUNTRY,AGE,AGE_BUCKET,GENDER,PLAN_TYPE,TOTAL_EVENTS,ACTIVE_DAYS,ENGAGEMENT_EVENTS,FIRST_EVENT_DATE,LAST_EVENT_DATE,EVENTS_LAST_30D,EVENTS_LAST_7D,NUM_SUBSCRIPTIONS,TOTAL_REVENUE,LAST_SUB_START,LAST_SUB_END,HAS_ACTIVE_SUB,NUM_SURVEYS,NO_SURVEY_FLAG,AVG_NPS_SCORE,AVG_CSAT_0_TO_10,PCT_PROMOTER,PCT_DETRACTOR,PCT_WITH_MEANINGFUL_COMMENT,LAST_SURVEY_DATE,EXPERIMENT_VARIANT,IS_TREATMENT,LABEL_LAST_EVENT_DATE,LABEL_LAST_SUB_END,DAYS_SINCE_LAST_EVENT,CHURNED
71154b9d-a8a9-4dd9-aaa7-ae18258f4f3c,2024-07-19,2024-07-01,MEXICO,26,25-34,female,free,34,34,33,2022-12-05,2025-01-07,1,1,1,30,2023-02-16,2023-02-16,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-07,2023-02-16,0,1
f0de338a-897f-4b81-bfb1-68bc80d4a7a5,2024-04-15,2024-04-01,MEXICO,47,45-59,female,premium,41,40,36,2022-12-31,2025-01-12,3,1,0,0,,,0,1,0,4.000000,2.5000000,0.000000,1.000000,1.000000,2024-11-15,control,0,2025-01-12,,0,0
c1437c95-abb0-4561-b91f-a28c5c563ffe,2024-02-28,2024-02-01,MEXICO,47,45-59,prefer_not_to_say,free,43,43,30,2022-12-13,2024-11-14,0,0,0,0,,,0,1,0,7.000000,0.0000000,0.000000,0.000000,1.000000,2024-03-03,no_experiment,0,2024-11-14,,47,1
a7fb42a5-3cf1-4667-b0d6-66202b6cc96b,2023-04-16,2023-04-01,CANADA,23,18-24,male,free,45,44,37,2022-12-03,2025-01-21,8,5,1,30,2023-04-03,2023-05-03,1,1,0,1.000000,0.0000000,0.000000,1.000000,1.000000,2024-07-09,treatment,1,2025-01-21,2023-05-03,0,1
088e754d-4c89-41a3-8ff1-734150ddb71f,2023-11-14,2023-11-01,UK,16,18-24,prefer_not_to_say,free,41,41,31,2022-12-07,2025-01-16,4,3,1,15,2023-05-29,2024-05-28,1,1,0,8.000000,7.5000000,0.000000,0.000000,1.000000,2024-02-03,no_experiment,0,2025-01-16,2024-05-28,0,1
414ab909-fb52-437b-962f-e62f135da078,2024-02-03,2024-02-01,USA,16,18-24,female,basic,36,35,30,2022-12-04,2024-12-26,2,1,1,10,2023-08-28,2023-08-28,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2024-12-26,2023-08-28,5,1
2c4414e5-2cb1-47ba-9603-c7fdc6fba07e,2024-05-20,2024-05-01,USA,26,25-34,prefer_not_to_say,basic,33,33,25,2022-12-03,2025-01-09,3,3,0,0,,,0,1,0,8.000000,10.0000000,0.000000,0.000000,1.000000,2024-06-18,treatment,1,2025-01-09,,0,0
bd6f5316-9b92-485a-bb8a-9ba69c66340e,2023-12-08,2023-12-01,UK,33,25-34,prefer_not_to_say,free,39,37,27,2022-12-16,2024-12-20,4,0,1,15,2023-06-28,2023-07-28,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-20,2023-07-28,11,1
fc5651c3-27a2-479f-b7cb-481a6481ebaa,2023-04-05,2023-04-01,UK,33,25-34,nonbinary,basic,50,48,39,2022-12-16,2025-01-27,6,5,1,0,2023-06-26,2023-06-26,0,1,0,0.000000,2.5000000,0.000000,0.000000,1.000000,2024-10-22,no_experiment,0,2025-01-27,2023-06-26,0,1
7abb605f-cb87-473a-9532-8c3d8508e781,2023-02-07,2023-02-01,UK,31,25-34,prefer_not_to_say,basic,46,43,38,2022-12-23,2025-01-19,6,5,1,15,2023-03-03,2023-03-13,0,1,0,4.000000,0.0000000,0.000000,1.000000,1.000000,2024-08-28,treatment,1,2025-01-19,2023-03-13,0,1
85ebe253-0f96-4d30-804b-933e0e5f6ca6,2024-01-22,2024-01-01,MEXICO,32,25-34,male,free,56,54,46,2023-01-12,2025-01-25,5,2,1,0,2023-10-11,2023-11-10,1,1,0,6.000000,0.0000000,0.000000,1.000000,1.000000,2024-07-09,control,0,2025-01-25,2023-11-10,0,1
5a7380c6-b811-49cb-913e-6e52335f1154,2023-10-30,2023-10-01,CANADA,41,35-44,nonbinary,premium,35,33,27,2022-12-20,2024-12-17,2,0,2,0,2023-10-10,2023-11-09,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2024-12-17,2023-11-09,14,1
69058e2e-a17a-4444-9441-f0d4839e9aa4,2024-05-22,2024-05-01,UK,,unknown,nonbinary,free,35,34,30,2022-12-04,2025-01-24,5,3,1,15,2023-02-08,2023-03-10,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-24,2023-03-10,0,1
02113bc4-313f-481a-94e5-5fcafeb47105,2023-03-08,2023-03-01,MEXICO,42,35-44,prefer_not_to_say,basic,50,47,44,2022-12-10,2025-01-24,5,4,2,30,2023-08-15,2024-08-14,1,1,0,9.000000,7.5000000,1.000000,0.000000,1.000000,2024-03-31,no_experiment,0,2025-01-24,2024-08-14,0,1
fbe2c646-33f9-4cc7-b746-ab07b7556694,2023-05-02,2023-05-01,CANADA,24,18-24,nonbinary,premium,43,42,39,2022-12-23,2025-01-15,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-15,,0,0
3f5e06b4-34e5-44f3-b7f9-140c7f662e34,2023-08-03,2023-08-01,UK,27,25-34,male,free,43,38,34,2022-12-22,2025-01-27,2,1,1,30,2023-09-16,2023-09-26,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-27,2023-09-26,0,1
95ae20ab-af50-4e6e-84ec-a61881296578,2023-04-13,2023-04-01,CANADA,39,35-44,prefer_not_to_say,free,43,40,34,2022-12-05,2025-01-01,2,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-01,,0,0
49127b6a-7fa4-4137-95e3-ef27be4cb040,2024-09-27,2024-09-01,UK,25,25-34,prefer_not_to_say,basic,46,45,40,2022-12-02,2025-01-17,5,4,2,40,2023-02-13,2024-02-13,1,1,0,9.000000,0.0000000,1.000000,0.000000,1.000000,2024-05-15,treatment,1,2025-01-17,2024-02-13,0,1
474519f9-78f6-4739-a1ad-1f1bfc5e67dd,2024-01-15,2024-01-01,MEXICO,16,18-24,nonbinary,free,47,46,38,2022-12-10,2025-01-25,4,2,1,15,2023-04-20,2023-05-20,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-25,2023-05-20,0,1
03316ed4-a471-4e24-b12f-9789406022ed,2023-11-20,2023-11-01,CANADA,38,35-44,female,basic,39,37,33,2022-12-05,2025-01-27,6,3,1,15,2023-06-08,2023-07-08,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-27,2023-07-08,0,1
9a208e15-df49-48af-8107-9678cf48fe17,2023-07-26,2023-07-01,MEXICO,33,25-34,nonbinary,premium,41,40,33,2022-12-03,2025-01-05,1,1,1,15,2023-02-10,2023-03-12,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-05,2023-03-12,0,1
b70c3169-cf3c-4bbf-8728-6e2180ad7420,2024-01-29,2024-01-01,USA,31,25-34,prefer_not_to_say,free,39,35,35,2022-12-08,2025-01-29,2,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-29,,0,0
b69082a3-9e2b-4c5d-8984-d1cda3868fdc,2023-09-12,2023-09-01,UK,58,45-59,female,premium,42,39,38,2022-12-09,2025-01-20,3,3,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-20,,0,0
15aa821b-4d19-4409-bdda-0012809479e7,2024-05-06,2024-05-01,UK,18,18-24,nonbinary,basic,42,42,38,2022-12-08,2025-01-17,1,1,1,0,2023-02-21,2023-03-03,0,1,0,7.000000,5.0000000,0.000000,0.000000,1.000000,2023-08-20,no_experiment,0,2025-01-17,2023-03-03,0,1
c9ea04d4-2eee-4586-a5c0-c67807dee740,2024-02-22,2024-02-01,UK,36,35-44,female,free,41,39,33,2022-12-21,2025-01-18,1,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-18,,0,0
66185723-0e53-4c7b-8f7f-370a5b88f9ab,2023-10-05,2023-10-01,UK,38,35-44,nonbinary,premium,39,39,32,2022-12-13,2024-12-15,1,0,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-15,,16,0
0c2d48c8-c5b3-4497-9fa9-c8e16c674b91,2023-08-12,2023-08-01,USA,,unknown,male,free,39,37,31,2022-12-27,2025-01-30,6,6,2,20,2023-08-10,2024-08-05,0,1,0,0.000000,5.0000000,0.000000,0.000000,1.000000,2023-08-06,no_experiment,0,2025-01-30,2024-08-05,0,1
c33ba69a-1ed5-4707-823d-7b06955ef304,2023-04-22,2023-04-01,USA,23,18-24,nonbinary,free,39,39,33,2022-12-15,2025-01-22,4,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-22,,0,0
9097a987-43e8-4a13-a085-679d7a09ca06,2023-02-26,2023-02-01,USA,40,35-44,nonbinary,free,44,43,37,2022-12-03,2025-01-30,1,1,1,10,2023-09-02,2023-09-12,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-30,2023-09-12,0,1
65998b73-79b4-4787-b423-9b441d0841f0,2023-06-21,2023-06-01,USA,36,35-44,nonbinary,free,44,43,34,2022-12-12,2024-12-31,1,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2024-12-31,,0,0
8736eb52-598c-45c8-a912-6ef0b23a0936,2024-07-20,2024-07-01,MEXICO,26,25-34,prefer_not_to_say,free,36,36,29,2022-12-02,2025-01-04,3,1,0,0,,,0,1,0,2.000000,10.0000000,0.000000,1.000000,1.000000,2023-11-24,treatment,1,2025-01-04,,0,0
e68e8d03-4ee7-415c-bb61-9df365366551,2024-07-17,2024-07-01,UK,35,35-44,prefer_not_to_say,free,42,41,37,2022-12-03,2024-12-26,3,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-26,,5,0
18c036b5-857e-45f5-bbec-5e097c0f00c8,2023-07-31,2023-07-01,CANADA,33,25-34,male,free,40,40,33,2022-12-16,2025-01-27,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-27,,0,0
fa99efed-dbe0-4aa8-871f-8c0e17216251,2024-07-28,2024-07-01,CANADA,31,25-34,female,basic,29,29,21,2022-12-13,2025-01-26,2,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-26,,0,0
68dba0be-be50-4a24-a3cc-09492f4a6ff1,2023-02-05,2023-02-01,USA,25,25-34,male,free,39,38,31,2023-01-25,2025-01-21,4,3,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-21,,0,0
733ff08b-079d-470d-8cdf-b3bcaa3af1f4,2023-10-20,2023-10-01,MEXICO,53,45-59,nonbinary,premium,39,37,36,2023-01-02,2025-01-18,3,2,1,10,2023-09-26,2023-09-26,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-18,2023-09-26,0,1
6734b26c-ae5e-472a-9b2f-705196f6c78a,2023-03-26,2023-03-01,UK,52,45-59,nonbinary,basic,41,40,33,2022-12-02,2025-01-27,4,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-27,,0,0
1900248d-0ff3-48c1-bc53-d8b01c139bc3,2024-02-03,2024-02-01,UK,36,35-44,female,premium,45,44,40,2022-12-03,2025-01-09,5,2,2,30,2023-02-20,2023-03-22,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-09,2023-03-22,0,1
fc0bdb8a-29fa-4412-9d66-092e60aa00a4,2024-02-16,2024-02-01,MEXICO,16,18-24,male,free,34,33,27,2022-12-20,2024-12-18,2,0,1,30,2023-01-25,2023-02-24,0,1,0,5.000000,7.5000000,0.000000,1.000000,1.000000,2024-05-31,control,0,2024-12-18,2023-02-24,13,1
5f5df948-692a-4b92-a194-51a2cfc9342e,2023-03-02,2023-03-01,MEXICO,42,35-44,female,basic,40,40,31,2022-12-05,2025-01-07,1,1,1,0,2023-09-16,2024-09-15,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-07,2024-09-15,0,1
c5dedbd0-3cf5-4b93-9d00-519e27cd87d8,2023-10-14,2023-10-01,CANADA,34,25-34,female,free,41,41,38,2023-01-26,2025-01-29,6,3,0,0,,,0,1,0,2.000000,0.0000000,0.000000,1.000000,1.000000,2024-02-18,treatment,1,2025-01-29,,0,0
5fca9b56-890c-403f-91e6-452de79cf6db,2023-05-17,2023-05-01,UK,49,45-59,female,free,42,40,27,2022-12-29,2025-01-05,3,2,1,30,2023-07-02,2023-08-01,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-05,2023-08-01,0,1
d7eb891f-079d-425b-8eb5-9d908a54893c,2023-03-31,2023-03-01,USA,18,18-24,male,free,46,43,43,2022-12-18,2025-01-08,4,3,1,0,2023-03-07,2023-04-06,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-08,2023-04-06,0,1
b26ea442-7405-43d8-a12e-258f14666cc9,2023-05-22,2023-05-01,UK,28,25-34,nonbinary,basic,29,29,23,2022-12-21,2025-01-30,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-30,,0,0
c9fac708-5095-4ce9-946c-2c767dc3c8f1,2023-01-06,2023-01-01,UK,32,25-34,nonbinary,basic,47,47,43,2023-01-03,2025-01-25,3,2,0,0,,,0,1,0,0.000000,7.5000000,0.000000,1.000000,1.000000,2023-02-04,no_experiment,0,2025-01-25,,0,0
5afb8016-6635-41f1-8d31-c51f7b82c117,2023-06-06,2023-06-01,UK,47,45-59,male,free,34,33,31,2022-12-25,2025-01-26,1,1,1,30,2023-08-10,2023-09-09,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-26,2023-09-09,0,1
485560bd-cf9f-4d91-aeff-02058abf9ad9,2023-02-28,2023-02-01,CANADA,30,25-34,nonbinary,basic,36,35,29,2022-12-13,2025-01-29,5,4,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-29,,0,0
be2d9b5b-18a4-4fc1-a95e-62b4a8ccd0b7,2024-09-05,2024-09-01,USA,35,35-44,female,free,46,45,44,2022-12-11,2025-01-25,2,2,0,0,,,0,1,0,8.000000,0.0000000,0.000000,0.000000,1.000000,2024-12-18,treatment,1,2025-01-25,,0,0
20316d63-82c5-40de-b245-e894d13baeb8,2024-02-23,2024-02-01,UK,,unknown,female,free,39,36,30,2022-12-08,2025-01-08,3,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-08,,0,0
852a7dd6-28c1-4852-bbb4-ce20f06161e8,2024-02-12,2024-02-01,CANADA,21,18-24,nonbinary,basic,41,41,37,2022-12-09,2025-01-09,4,4,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-09,,0,0
19293a9a-a1b7-4487-b46a-4b79373ed4f5,2023-08-13,2023-08-01,CANADA,,unknown,male,free,29,29,25,2022-12-29,2024-12-24,2,1,2,15,2023-11-16,2024-11-15,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2024-12-24,2024-11-15,7,1
b26dcc19-02e1-40a8-b804-879740d39f5e,2023-11-10,2023-11-01,USA,16,18-24,male,basic,43,42,33,2023-01-03,2025-01-24,3,1,1,10,2023-02-03,2023-02-03,0,1,0,8.000000,0.0000000,0.000000,0.000000,1.000000,2023-06-28,control,0,2025-01-24,2023-02-03,0,1
61380a6b-439d-439c-afb5-6ebaa9db74da,2023-10-24,2023-10-01,USA,39,35-44,prefer_not_to_say,basic,39,38,30,2022-12-13,2024-12-26,2,1,2,15,2023-12-21,2024-12-20,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-26,2024-12-20,5,0
00e76dbe-e76f-4a06-9f00-f5707c251834,2023-06-27,2023-06-01,UK,36,35-44,male,free,42,42,36,2022-12-06,2025-01-20,5,3,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-20,,0,0
5a4f7848-a0fd-47a1-81a7-e1a549e1fad5,2024-09-17,2024-09-01,CANADA,24,18-24,nonbinary,basic,37,37,29,2022-12-17,2025-01-30,5,3,1,30,2023-11-03,2024-11-02,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-30,2024-11-02,0,1
dbd73d2c-a29f-4c3e-b0e3-446db3683eab,2023-01-17,2023-01-01,MEXICO,39,35-44,prefer_not_to_say,free,48,48,37,2022-12-21,2025-01-26,3,3,0,0,,,0,1,0,4.000000,0.0000000,0.000000,1.000000,1.000000,2024-05-11,no_experiment,0,2025-01-26,,0,0
18d9a921-125a-4775-a48b-dcea07097d64,2023-09-01,2023-09-01,USA,25,25-34,male,basic,48,46,38,2022-12-14,2024-12-30,4,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-30,,1,0
b9c4a979-d13d-440e-b183-dd8e0e3b9aeb,2023-08-21,2023-08-01,USA,52,45-59,female,free,44,44,39,2022-12-12,2024-12-21,5,0,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-21,,10,0
88f0651f-ecdf-4c03-8fdd-bf353cc45a12,2023-07-17,2023-07-01,USA,31,25-34,nonbinary,basic,37,35,30,2022-12-02,2025-01-26,4,4,1,30,2023-03-04,2023-04-03,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-26,2023-04-03,0,1
564a465d-34ae-4ed1-98ff-267441abb441,2024-04-20,2024-04-01,CANADA,26,25-34,female,free,34,34,26,2022-12-17,2025-01-18,2,1,0,0,,,0,1,0,7.000000,0.0000000,0.000000,0.000000,1.000000,2024-03-12,no_experiment,0,2025-01-18,,0,0
865b7b6d-18fc-498a-9df2-285217c6c3a1,2024-01-23,2024-01-01,USA,24,18-24,nonbinary,basic,41,41,32,2022-12-12,2025-01-20,1,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-20,,0,0
c2a80fac-64b8-4f1f-a18f-ca573d80bece,2023-03-17,2023-03-01,UK,29,25-34,female,premium,44,44,36,2022-12-09,2024-12-26,2,1,0,0,,,0,1,0,5.000000,7.5000000,0.000000,1.000000,1.000000,2023-12-08,control,0,2024-12-26,,5,0
5ca285ca-dad0-4d15-bee7-45b343b5921e,2024-08-18,2024-08-01,CANADA,37,35-44,male,free,38,36,31,2022-12-05,2024-12-07,1,0,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-07,,24,0
84fc2947-8928-4133-9573-a20c60c5c964,2023-07-17,2023-07-01,UK,21,18-24,male,free,49,48,38,2022-12-07,2025-01-25,5,3,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-25,,0,0
770a2ccd-111e-441f-80d9-f6fa5a12a43c,2024-08-10,2024-08-01,CANADA,42,35-44,prefer_not_to_say,basic,30,29,24,2022-12-31,2024-12-08,1,0,1,30,2023-12-09,2024-01-08,1,1,0,0.000000,0.0000000,0.000000,0.000000,1.000000,2023-01-26,no_experiment,0,2024-12-08,2024-01-08,23,1
d971b034-57b8-4743-975b-96fd8bf2c70b,2023-12-29,2023-12-01,USA,40,35-44,female,premium,49,47,42,2022-12-03,2025-01-21,4,3,1,10,2023-02-05,2023-03-07,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-21,2023-03-07,0,1
5ccde7a8-53fb-4147-9222-ce53b0e17507,2023-08-27,2023-08-01,UK,,unknown,female,basic,44,42,36,2022-12-18,2025-01-26,5,4,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-26,,0,0
f3bacef6-b391-4d9c-a76b-28ada34049f2,2023-03-16,2023-03-01,CANADA,48,45-59,female,free,48,46,38,2023-01-10,2025-01-08,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-08,,0,0
70ae46dc-62fe-42fc-aac6-ac95a9851bb8,2023-11-16,2023-11-01,CANADA,32,25-34,female,premium,40,40,35,2022-12-19,2024-12-19,3,0,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-19,,12,0
691fbbf3-a12c-49c2-9df8-f8761804af69,2023-05-23,2023-05-01,USA,38,35-44,male,basic,31,31,27,2022-12-09,2024-12-14,2,0,1,0,2023-02-02,2023-02-02,0,1,0,0.000000,7.5000000,0.000000,0.000000,1.000000,2024-12-25,treatment,1,2024-12-14,2023-02-02,17,1
170ec816-d31e-44c7-b9f4-760e0a2a940f,2023-08-31,2023-08-01,UK,32,25-34,male,free,35,35,26,2022-12-29,2024-10-20,0,0,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2024-10-20,,72,1
8a7782fd-4893-4e9a-af92-2f0df43a5fb6,2023-06-04,2023-06-01,UK,26,25-34,male,free,38,36,30,2023-01-13,2025-01-27,5,1,2,0,2023-11-12,2023-12-12,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-27,2023-12-12,0,1
5a4d40e8-9d64-4c86-8930-ee50a8fc6678,2024-08-15,2024-08-01,CANADA,16,18-24,prefer_not_to_say,basic,36,36,27,2023-01-16,2024-11-14,0,0,1,10,2023-06-27,2023-07-27,1,1,0,7.000000,0.0000000,0.000000,0.000000,1.000000,2023-08-04,control,0,2024-11-14,2023-07-27,47,1
6e25e8e0-9b5a-435d-b797-3fda150cf1ba,2023-07-03,2023-07-01,USA,36,35-44,male,free,41,39,33,2023-01-17,2025-01-16,3,3,1,15,2023-12-17,2023-12-27,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-16,2023-12-27,0,1
a2c47a34-20a9-47fe-a288-0589bd1e2b68,2024-10-02,2024-10-01,MEXICO,27,25-34,male,premium,43,41,36,2022-12-31,2025-01-27,2,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-27,,0,0
8943f2ab-0d11-412c-b20b-c0658580ff75,2023-11-30,2023-11-01,USA,28,25-34,nonbinary,free,28,27,25,2022-12-14,2025-01-11,3,2,0,0,,,0,1,0,0.000000,2.5000000,0.000000,0.000000,1.000000,2024-09-27,no_experiment,0,2025-01-11,,0,0
45848708-8cdf-4b61-8d0e-fa032bec3956,2024-07-17,2024-07-01,UK,,unknown,prefer_not_to_say,free,34,33,28,2022-12-06,2025-01-25,6,4,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,treatment,1,2025-01-25,,0,0
ae47308c-15ca-4f3e-abd9-b4b3f37542e3,2023-10-10,2023-10-01,USA,52,45-59,nonbinary,basic,41,39,37,2022-12-13,2025-01-07,4,3,0,0,,,0,1,0,1.000000,2.5000000,0.000000,1.000000,1.000000,2023-05-22,treatment,1,2025-01-07,,0,0
1757654c-edaf-4f1c-b744-fdd38c48a8bb,2024-05-02,2024-05-01,CANADA,52,45-59,nonbinary,basic,60,58,51,2022-12-25,2024-11-13,0,0,1,0,2023-02-10,2024-02-10,1,1,0,2.000000,10.0000000,0.000000,1.000000,1.000000,2023-04-14,control,0,2024-11-13,2024-02-10,48,1
f13d8529-8f9a-48aa-80ce-35bad4a54838,2023-03-25,2023-03-01,USA,19,18-24,nonbinary,free,32,32,28,2022-12-19,2025-01-10,1,1,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-10,,0,0
d2f24a2a-eb69-43d7-8a05-d4253d44cd9a,2023-06-18,2023-06-01,UK,16,18-24,prefer_not_to_say,free,45,43,38,2022-12-14,2025-01-11,2,1,2,10,2023-06-14,2024-06-13,1,1,0,4.000000,2.5000000,0.000000,1.000000,1.000000,2023-12-06,no_experiment,0,2025-01-11,2024-06-13,0,1
b4547f1f-b5a9-42cd-a3ea-233eddb12481,2024-06-02,2024-06-01,USA,,unknown,prefer_not_to_say,free,36,35,30,2022-12-11,2024-12-28,2,2,1,10,2023-06-24,2023-07-04,0,1,0,0.000000,10.0000000,0.000000,0.000000,1.000000,2023-09-07,no_experiment,0,2024-12-28,2023-07-04,3,1
5f0f9044-9745-4b6d-9ca9-2aee56a535c5,2023-11-06,2023-11-01,CANADA,36,35-44,male,free,42,42,39,2022-12-13,2025-01-21,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-21,,0,0
cb7cd639-01dd-4592-8313-6e39c3c3b7cc,2023-01-27,2023-01-01,MEXICO,42,35-44,male,premium,34,33,29,2022-12-08,2025-01-29,4,2,1,15,2023-10-04,2023-11-03,1,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-29,2023-11-03,0,1
cc817486-5362-42e5-be73-f1ab5fd2dc72,2024-05-10,2024-05-01,UK,16,18-24,female,free,42,41,29,2022-12-12,2025-01-11,3,3,1,0,2023-12-17,2023-12-27,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-11,2023-12-27,0,1
08f64b0b-581a-4d18-bea6-5496693b3287,2024-04-20,2024-04-01,USA,33,25-34,female,basic,36,34,31,2022-12-13,2025-01-27,2,2,0,0,,,0,1,0,1.000000,10.0000000,0.000000,1.000000,1.000000,2023-02-02,treatment,1,2025-01-27,,0,0
de24aa6a-43c2-4556-a08a-414cc0085801,2024-06-04,2024-06-01,USA,32,25-34,female,free,43,43,39,2023-02-10,2024-12-15,1,0,1,10,2023-04-06,2023-04-16,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2024-12-15,2023-04-16,16,1
05d9a844-44e0-49c9-9bdb-96e013df4da2,2024-03-08,2024-03-01,CANADA,33,25-34,nonbinary,free,37,37,28,2023-02-24,2025-01-05,3,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,control,0,2025-01-05,,0,0
8494cc89-c93c-4f82-ae89-76b6eba4c5bf,2024-09-13,2024-09-01,UK,43,35-44,female,premium,38,36,34,2022-12-02,2025-01-24,2,2,0,0,,,0,0,1,0.000000,0.0000000,0.000000,0.000000,0.000000,,no_experiment,0,2025-01-24,,0,0
f64544fd-958c-4013-9487-f66277693644,2024-08-26,2024-08-01,MEXICO,21,18-24,prefer_not_to_say,premium,41,41,34,2022-12-07,2025-01-02,3,2,0,0,,,0,1,0,1.000000,10.0000000,0.000000,1.000000,1.000000,2023-10-27,no_experiment,0,2025-01-02,,0,0
