user_id,signup_date,country,age,gender,plan_type,acquisition_channel,primary_device
4bce0bbb-a794-4a6f-928b-95805f8adbf1,May 17 2024,canada,27.0,nonbinary,free,referal,android
515a9edc-03a4-4042-80c0-d0083f358b61,06/17/2024,UK,,female,basic,facebook_ads,android
10b3905b-38a2-470b-a1b4-231d5f89bb42,05-04-2023,Mexico,16.0,nonbinary,free,facebook_ads,ios
4bf9cab2-ebca-44e9-bdd5-11faa2c8bf85,2023-10-28,USA,40.0,male,premium,referral,android
3b98acc2-ba01-4cb5-90ef-a674da2d9ea6,Apr 28 2023,Canada,32.0,nonbinary,free,organic,
2fd60f8a-597e-425a-99c8-78f3de2f177c,Feb 10 2023,Mexico,19.0,nonbinary,free,Organic,ios
354a972c-da78-4626-8dd7-baaa4f6c79c6,2024-07-07,UK,19.0,nonbinary,free,google_ads,android
26f05763-c0f1-47d0-a4cb-e95f15c97dc8,2024-05-13,USA,28.0,female,free,friend_ref,ios
55b5b4c1-4bf0-42ac-92ec-072dd98b0e2b,2023-04-09,USA,48.0,male,premium,organic,
a4bc7175-b5e2-409d-9497-9c23d85650fa,2023-08-04,uk,29.0,male,premium,google_ads,ios
95a5012d-a3c9-474a-a2b8-0d628c2c07a1,2023-03-15,usa,16.0,male,free,,ios
42f27ee5-a7a6-4fb5-b294-43e918edb8d5,02/25/2023,canada,29.0,male,basic,google_ads,android
23de10b0-afa3-47a5-b723-a99fe72946b2,Sep 22 2023,USA,29.0,prefer_not_to_say,free,friend_ref,android
8f9f2afe-4871-4c67-b96f-cc437bfdfd78,Feb 03 2024,USA,16.0,female,basic,referral,android
42f1a2f9-c935-496b-838f-ed6585478e74,2023-03-16,Mexico,,nonbinary,premium,facebook_ads,android
38f54ecc-7ce1-4083-91fa-917bd3668581,Sep 13 2024,usa,29.0,female,free,Organic,ios
cf825048-b491-432d-b175-57a63ec4a98b,30-04-2024,MEXICO,38.0,male,basic,facebook_ads,ios
a7800492-5eba-4b15-a221-bb72cd44580d,28-05-2023,mexico,50.0,nonbinary,basic,ORG,
87b20b0d-15ba-4828-9555-89ec02dbeae2,Jan 12 2023,USA,43.0,male,free,facebook_ads,android
17c2d7d2-ca96-4aa2-9508-ee96a97ada5a,11/09/2023,UK,29.0,male,basic,organic,
eb3cbcdb-3829-4df3-8af5-749c4ee7e34e,06/08/2024,canada,20.0,male,free,Fbook,web
6e598d87-3529-462e-8b32-e7885a20db19,Apr 28 2023,UK,57.0,male,basic,google_ads,ios
9d430a83-ca87-4c51-9ad1-dff8f29c9284,16-07-2024,uk,32.0,female,free,facebook_ads,ios
62f13cb0-1f8d-44b8-97d0-03aa06e5aa90,Dec 05 2023,USA,32.0,nonbinary,free,friend_ref,ios
1ec2d828-4440-42b1-81b6-1bfbc5d6d665,07/18/2023,canada,31.0,nonbinary,free,google_ads,android
57ebbe7b-cacb-438a-a301-890f25fafc31,08/02/2024,MEXICO,33.0,nonbinary,premium,email,ios
40024ae3-dfbf-49a5-9b5e-8a6aca8b74ef,09/10/2023,Mexico,30.0,male,basic,friend_ref,ios
9051f367-a7aa-442f-9808-8c67f862d8ed,2023-05-18,Mexico,26.0,nonbinary,premium,google,ios
92edf31e-61d2-4db3-922f-2bc2db3d22c2,May 13 2024,Canada,26.0,female,free,referral,
7cbc9508-6271-42b8-9e93-b74f936e3f99,Jul 05 2024,USA,31.0,male,free,org,ios
e071eee1-3fbf-4b64-9e64-9693e7c1448d,2023-01-20,Canada,26.0,female,premium,google_ads,android
63dfe2c3-ea8d-4625-a4c3-84331f821b2d,2023-02-07,Canada,24.0,nonbinary,basic,email,android
5d954440-550c-4727-9358-45bf5e289c73,10-01-2024,Mexico,,prefer_not_to_say,free,Organic,android
9bba8562-d531-4a74-8924-022e1d074572,May 18 2023,USA,29.0,prefer_not_to_say,basic,facebook_ads,ios
aecf43bc-393a-4fd7-82f7-358505048ae5,2023-09-02,Canada,47.0,Mle,basic,facebook_ads,ios
c9f79467-9b42-4697-9a08-6410115ed908,May 10 2024,mexico,16.0,nonbinary,free,organic,ios
9d4bed6d-6440-4166-9780-81885340df2b,01/14/2024,Mexico,,male,free,FB,web
a9ca1665-714c-41e3-8646-07fd2e5c7573,02/02/2024,mexico,,prefer_not_to_say,premium,organic,ios
a847c275-83c8-4255-a0fa-310d096eb25c,2023-04-16,Canada,16.0,nonbinary,premium,FB,android
4219725f-9948-4178-8746-e0da98bd3323,2024-01-21,Mexico,28.0,prefer_not_to_say,free,referral,web
116a7807-628e-42af-91ae-d7f487a83f8f,01/21/2024,UK,28.0,male,basic,google_ads,web
9cc33c88-7f71-416f-809b-58dc5f741c21,05/08/2024,USA,17.0,female,basic,facebook_ads,ios
a84e5188-ad34-4603-bb92-039027daf8c9,Jun 10 2024,USA,24.0,nonbinary,free,facebook_ads,
0e020ff6-9433-4004-b987-dab938fbfb1f,24-08-2023,UK,20.0,prefer_not_to_say,premium,friend_ref,android
08568a78-a2e8-4185-b675-2721133ad218,05/05/2024,canada,49.0,male,basic,referral,android
4cb6ef01-29aa-4d96-8135-94a8aceadec3,Feb 14 2023,USA,,male,basic,facebook_ads,android
8e5a8110-3c13-436c-b7d0-b852cf864adc,Aug 09 2024,uk,44.0,male,free,,ios
4f354468-ed37-4d8f-bcb5-72298f7e6228,09/05/2024,usa,-10.0,female,premium,referal,web
590da490-3d52-4606-bfcc-75db95a8e2e8,08/10/2023,canada,-10.0,prefer_not_to_say,basic,google_ads,android
c494024f-7c9b-4b04-abbc-dfea97db42b1,Feb 25 2024,Mexico,,male,basic,Organic,ios
2690218d-fe9b-445d-bfc8-b22c81d8625b,21-06-2023,uk,36.0,nonbinary,premium,google_ads,ios
e23db4b2-b21f-4a3c-ae4e-f4d72bb3f8f3,30-01-2024,UK,19.0,male,free,facebook_ads,web
2d9a54de-5417-4f16-a583-b47d15346e11,Jun 03 2023,USA,39.0,female,free,organic,
77fe1a7a-6349-40a7-aa17-50880ba2970f,2023-04-06,USA,150.0,prefer_not_to_say,basic,ORG,android
38122305-b359-4b08-b557-85323d431271,03/17/2024,Canada,28.0,prefer_not_to_say,free,facebook,android
79107b14-578b-4609-bf4b-b77e833bb82e,08-05-2024,USA,39.0,prefer_not_to_say,free,organic,web
5c517b21-2e7d-4ccc-b724-5ac99c4d9615,2024-03-11,USA,,male,free,organic,web
be075447-8c58-4cda-ae2a-bf3f2d72b82e,10/18/2023,usa,28.0,prefer_not_to_say,free,facebook_ads,android
03b13883-dc18-45d6-b29a-ed1b2e842b89,Aug 14 2024,mexico,43.0,Fmale,basic,google_ads,ios
0ac82945-0e62-4d21-80d7-60a259aa49b0,Feb 23 2024,MEXICO,21.0,nonbinary,free,google_ads,android
92a44dff-b8f6-40eb-ae0f-2d19f4c13350,07/02/2024,uk,38.0,prefer_not_to_say,basic,friend_ref,web
378c3499-8f18-40fc-9d22-37d4c7aef187,2023-07-28,UK,37.0,prefer_not_to_say,basic,google_ads,ios
28203fc9-3481-4dea-94b3-877403853f88,17-09-2023,CANADA,28.0,nonbinary,basic,organic,ios
acc0173a-907e-4a08-9a74-b8fa342ae0d1,May 02 2023,Canada,35.0,Mle,free,referral,ios
04a79961-9327-4308-b07a-27fd850abde4,06/04/2024,USA,19.0,prefer_not_to_say,basic,organic,android
5672e4f5-4836-43b8-9194-29d065953b56,Jun 14 2023,Canada,41.0,prefer_not_to_say,premium,facebook_ads,ios
5926ea8e-f498-44cc-a13c-ff47dd955228,Apr 27 2024,USA,30.0,prefer_not_to_say,free,Fbook,ios
a242b734-c47b-4ccb-8bf5-8430b848ec4f,2024-01-29,USA,26.0,prefer_not_to_say,basic,google_ads,android
04bd8911-eea9-4c83-8a0c-f958cf24fde1,29-06-2023,Mexico,42.0,prefer_not_to_say,free,facebook_ads,android
e266eaf9-3256-4331-b6f8-1be4d40b2a94,Jul 19 2023,Canada,24.0,female,basic,Adwords,android
d9184d2b-b7ed-4313-840d-515cd6487b19,02/06/2023,Mexico,17.0,nonbinary,free,facebook_ads,ios
6bed5c1a-5645-49cd-816b-683340ba5dca,14-02-2024,USA,16.0,nonbinary,basic,ggl,ios
60a704ab-e177-4dc3-82da-7cc04763e00a,03/12/2023,mexico,,female,basic,referral,android
1df6d54a-b2b6-4fb9-90f6-3a15d75af717,12/22/2023,UK,19.0,nonbinary,free,Email ,android
8bad4fcb-411f-498b-aebc-54e3ed86cabf,2024-08-11,USA,49.0,female,free,google_ads,ios
7f3ee118-dfbe-4f42-b80d-b4071d573699,May 30 2024,mexico,16.0,nonbinary,free,meta_ads,android
6e200145-8042-4d83-a287-9adda1bac4f0,07/04/2024,Canada,48.0,nonbinary,basic,email,android
1db182a0-a17a-4897-b667-625a95778c57,14-12-2023,UK,150.0,prefer_not_to_say,basic,organic,web
0ef6359d-040d-4623-8220-fc71b3ea6107,2023-04-30,canada,31.0,nonbinary,free,referal,web
8822d271-cddf-4f08-9082-7eb44bc12c81,Nov 20 2023,Mexico,26.0,prefer_not_to_say,premium,ggl,ios
12bc4ed5-653f-41ce-af26-ddecdb43e474,12-09-2023,USA,35.0,nonbinary,free,friend_ref,web
9c0ed31d-65a9-458b-9b23-b0efd1dfc144,07/21/2024,MEXICO,31.0,male,free,google_ads,web
2149d44b-529a-492b-81d4-391e6e723cd2,2023-07-07,Mexico,43.0,male,free,facebook_ads,android
464dc73c-6699-4a68-9865-947453f525ec,31-07-2023,Canada,33.0,male,free,facebook_ads,android
78a1eab6-6629-4534-9265-91c8e1692c9a,20-04-2023,USA,33.0,female,premium,referal,android
0220b57f-962c-40a8-b050-98bbe083fdc1,2024-07-08,mexico,28.0,Fmale,premium,google_ads,ios
5bc7762f-41e9-4c75-8fac-032fd7495a85,May 17 2024,Canada,31.0,male,premium,organic,ios
660627ab-6012-4c0c-8435-71ed2044465e,08/13/2024,usa,35.0,male,free,organic,android
3d58086b-aac9-4dd2-9b69-3f9722451f7b,May 29 2024,USA,16.0,nonbinary,free,,ios
cdb5b18f-59b2-4e08-92f4-5d66cbd87352,14-06-2024,UK,,prefer_not_to_say,free,facebook_ads,android
33b9ccf3-2cce-4b37-966c-cb39b67242c2,08/17/2024,Mexico,39.0,Femal,free,friend_ref,ios
b2661db9-63d9-46b7-95e2-787e331ae0a8,31-08-2023,uk,33.0,nonbinary,free,referral,ios
ed2a8f88-d505-4750-a208-065f72ea7a47,03/10/2024,uk,30.0,male,free,,ios
6909aa54-3767-4702-8ece-80a51a7a2b4e,14-10-2023,CANADA,32.0,prefer_not_to_say,free,,android
57efb167-5b29-43b6-878e-6bd74f87f507,04/13/2023,Canada,35.0,nonbinary,premium,google_ads,web
9925c7b2-b079-4097-96af-b157d674f04c,05/30/2023,Canada,26.0,male,free,facebook_ads,android
855e92b6-f809-4dd7-bc82-9410f90c6d9f,Jun 13 2024,USA,24.0,nonbinary,basic,google_ads,android
42a403e9-e6fe-4abd-8b9a-15d4590d155d,02/12/2024,UK,33.0,female,basic,facebook_ads,web
aaf3b871-c87b-42ea-9abd-8228dab946a8,09-04-2023,mexico,-10.0,prefer_not_to_say,basic,FB,ios
e21ad3f0-7db6-409f-8939-9ce66c58af08,2023-12-19,Canada,36.0,female,free,google_ads,android
1af83e07-2301-428c-8a36-2d869062219f,13-08-2024,UK,16.0,Mle,premium,facebook_ads,ios
947743e4-038a-40fe-9cbf-e90643de2276,2024-04-02,canada,42.0,female,free,facebook_ads,android
65998b73-79b4-4787-b423-9b441d0841f0,06/21/2023,USA,36.0,nonbinary,free,friend_ref,android
a39625f4-acb1-49c3-b1a8-f72faca79df5,Mar 23 2023,Mexico,34.0,male,free,google_ads,android
d3c389ba-087f-4f02-900f-62425dd1f8d5,2024-09-11,Mexico,41.0,prefer_not_to_say,free,Adwords,web
6686bfd8-469b-401c-9075-40a084aef50d,24-08-2024,Canada,48.0,prefer_not_to_say,free,facebook_ads,ios
8d7ee305-1d59-4598-ac4a-66334e44d1fd,Sep 15 2023,UK,42.0,female,free,ggl,ios
55c0676e-2520-4d83-a563-e0d8a526a56d,2024-07-15,USA,16.0,female,free,google_ads,android
085757b2-b7a2-43b5-8477-f2ddfa544451,2023-04-17,UK,120.0,nonbinary,basic,facebook_ads,web
80a65451-5721-4506-97ad-79442a0788ed,2023-11-13,canada,25.0,male,free,,android
dfa8de26-c1a9-466d-8b32-f4a3bccfc6dc,23-06-2024,Mexico,32.0,male,free,referral,web
037c3b41-5716-467f-a88a-8c5140dc295d,05/02/2024,UK,37.0,prefer_not_to_say,premium,google_ads,ios
31ecf2a5-e3f6-4a03-8d13-d8f9eb403cec,05/19/2023,UK,24.0,male,basic,google,android
dc1ee85b-9edf-445a-ae0c-e138e51c209b,Jun 20 2024,usa,33.0,nonbinary,premium,google_ads,ios
32c58f47-541d-47d5-ad5f-0def14bb2578,03/28/2024,USA,120.0,nonbinary,free,facebook_ads,ios
8c4f13d3-09d3-466a-b4fa-7711f1f39dae,Jun 19 2024,UK,25.0,male,free,google_ads,ios
76e43e1d-4155-4720-a7ac-a955771f4f2d,May 03 2024,Canada,17.0,nonbinary,free,google_ads,ios
96a4c90e-8de6-4d3e-adea-8e905e7d7ad7,2023-01-08,CANADA,22.0,nonbinary,free,organic,android
981e4d3b-6071-4f5b-8322-01ed31c2802b,06/17/2023,canada,18.0,prefer_not_to_say,premium,facebook_ads,ios
226d13c3-3ddb-4027-8f34-c20b8f8a477d,2024-06-13,UK,22.0,nonbinary,free,referral,web
b9813e27-a136-421d-8794-760f1b394722,12-07-2023,UK,42.0,female,free,facebook,android
6be72b18-9196-45a0-ba4e-f30712183938,Oct 06 2023,USA,,prefer_not_to_say,free,facebook_ads,ios
5024d0db-28ae-4134-be71-bdb3740f2b2e,Jul 10 2023,usa,58.0,female,free,facebook_ads,android
0deb05b4-20d7-439b-8a24-826bbe951135,08/27/2023,mexico,36.0,female,free,google,ios
1e01640e-51fe-4279-895a-6d68eea37350,May 25 2024,Canada,33.0,nonbinary,free,ORG,ios
b4ded60b-8644-4174-a034-139335979776,02/27/2023,Canada,23.0,nonbinary,basic,facebook_ads,
d94dea1a-722f-40ab-a8fd-022122ef83e9,Sep 14 2023,canada,39.0,prefer_not_to_say,premium,facebook_ads,android
2e0d3c41-adad-4279-b3eb-272d46ec0278,Jan 30 2024,USA,26.0,prefer_not_to_say,free,email,ios
d2c12d07-c151-4c12-b391-46cc23ca5692,2024-06-17,Mexico,33.0,male,free,friend_ref,ios
dd67205e-b401-4529-9322-481b4b265cc6,2023-06-12,UK,57.0,female,basic,google_ads,ios
8ca016db-600a-4ea4-9622-59cadbc6d61a,Nov 02 2023,usa,31.0,Ml,free,facebook_ads,android
c63ad4cb-e1ae-435a-b2c7-641fb2f31075,2023-08-30,usa,43.0,prefer_not_to_say,free,facebook_ads,ios
5d2482f8-00b6-4cd0-9523-304d3b2a3971,10-02-2024,uk,24.0,male,free,Fbook,android
61a1454d-fcbc-4a90-abd7-110b387480ed,02-09-2024,USA,31.0,Ml,free,facebook_ads,ios
52a96519-2b70-4c09-a6cf-1199d2d3a4d0,2024-09-25,USA,49.0,nonbinary,premium,MAIL,android
1cc34d21-769e-48b4-84b5-78c9a8879f6c,12/31/2023,Canada,25.0,male,basic,Organic,
27efb7f3-8982-4d57-ba83-559a8a760483,2023-11-21,UK,50.0,nonbinary,premium,,ios
ebbd7f78-cdf7-43d3-8ade-34d7c9a8f062,02-01-2024,Mexico,39.0,male,free,facebook,android
3704f0ab-885b-4225-9de1-dacacd7fa0be,Jul 09 2024,UK,26.0,prefer_not_to_say,free,facebook_ads,
01e7210b-1203-4eba-9e89-d2094bd9ad16,10/09/2023,Mexico,38.0,male,free,FB,ios
3572635b-a83a-4f60-a4c6-c2e79e22c964,07/08/2024,Canada,41.0,nonbinary,free,ORG,android
b3099d16-194a-4cfe-b1ca-e61ca5ebfc8c,Jan 20 2023,UK,38.0,nonbinary,basic,facebook_ads,android
299ea03c-a564-4371-ba89-f2b6c00952fe,2023-07-14,UK,16.0,prefer_not_to_say,basic,facebook_ads,ios
955c4029-24ce-498e-abf4-0dbe873c3bb1,2023-11-26,canada,24.0,female,free,friend_ref,ios
e4c46eef-8e02-4d2d-8b59-65589f10bdc8,2023-07-02,UK,29.0,f,free,google_ads,ios
5a5c3ab2-2525-43a3-ba34-4318619525d7,05/16/2024,USA,31.0,nonbinary,free,facebook_ads,android
78cd53b0-94ce-497b-86f8-984e9e2a01f0,2023-08-02,USA,38.0,prefer_not_to_say,premium,organic,android
fac180c8-4a80-4a34-8c73-a0f474d867d3,01/05/2024,Mexico,33.0,prefer_not_to_say,premium,organic,ios
0b900fc2-bb18-423c-b429-025a70bc450c,25-06-2024,Canada,18.0,female,basic,organic,ios
d9c1bd47-77aa-4ba8-9884-ae0b969f1a93,15-06-2024,Canada,,female,free,facebook_ads,ios
75400ac5-94e0-40c6-b95e-c1448556acae,22-06-2024,uk,38.0,male,basic,organic,android
5710e342-8d24-4ea3-825a-b92c94f90c1f,04/19/2023,USA,37.0,nonbinary,basic,referral,android
d327dc8e-4147-4e10-987e-a9ca2f1022c8,20-06-2023,UK,42.0,male,basic,Adwords,android
21d61ba7-e936-4c40-acc9-3ec62aebe78c,Dec 27 2023,UK,40.0,nonbinary,basic,email,web
acce939a-2230-4bdb-b23d-cec345d46faa,Mar 16 2024,mexico,36.0,nonbinary,basic,google_ads,ios
cfd1fb48-2329-47b5-8899-6fca5e15992e,2024-01-04,Mexico,31.0,prefer_not_to_say,free,google_ads,android
178bb750-234a-48b9-9b2a-7ded8b9fff3c,2024-09-02,mexico,16.0,female,basic,email,ios
25b4c8b3-f862-4bce-a44d-b9ef19e82acb,16-08-2023,mexico,36.0,male,premium,facebook_ads,web
60c5e6ad-8c3e-4098-a2ce-8ca6d8206ff1,07/20/2024,Mexico,34.0,male,free,google_ads,ios
55628574-7753-4f3e-9279-8a57de1f14ac,01/11/2024,UK,34.0,male,free,Organic,ios
b64503bf-23b1-4b1d-b33a-1e355f454f56,2024-08-05,CANADA,19.0,male,basic,referral,android
036627b6-06e8-47f5-a9e6-e65229ac681c,2024-05-14,uk,21.0,female,basic,Adwords,android
7c7371db-e9c8-452a-b4ef-7969dc205872,22-03-2023,UK,42.0,female,premium,google_ads,web
917b4bb5-2e1f-436c-a1ef-97f3c4618c07,03/02/2024,USA,,female,premium,facebook_ads,android
0e165554-674c-4b0e-b6e7-9f040095291f,Jan 27 2024,CANADA,-10.0,female,free,facebook_ads,android
177555d8-e742-4681-8e6f-05b3f8b37d45,01-12-2023,uk,32.0,male,free,referral,web
a5b4b9ae-6684-468f-8714-dd4fda50294c,2024-09-01,Canada,32.0,female,free,FB,ios
dff4a3c0-e179-410b-b244-630eb55f5ea4,2023-12-11,mexico,41.0,female,free,friend_ref,android
fb851c8c-907d-49e1-80d6-c44a4eff74bf,2023-03-29,Canada,26.0,prefer_not_to_say,basic,,ios
fc667805-a51c-49cd-b13a-21d71c2cb7b3,2024-05-07,CANADA,32.0,m,free,referral,ios
0e36b225-6f61-498d-a58d-6eaddeb689e7,06-09-2023,usa,27.0,female,free,ggl,android
276c1337-6d33-4c4c-8eb1-21db67e77d38,04/26/2023,USA,27.0,prefer_not_to_say,free,Adwords,ios
c7b3f1dc-6f2e-4497-a90a-8fbf57b6cae1,11/09/2023,uk,28.0,male,premium,referral,web
db3c07a2-3899-43a1-a03f-ae8ce58646a3,Sep 30 2024,Mexico,34.0,male,free,org,ios
0c2a8483-8f51-4830-9a3b-e0dbd937694d,2023-06-09,canada,,Femal,free,facebook_ads,web
2d48eddf-5d82-4682-a2aa-bdbde1330475,2023-10-22,UK,44.0,Femal,free,organic,ios
e9ba8e45-ddfd-434b-95b8-a138d6f15775,01/24/2023,mexico,23.0,nonbinary,free,google_ads,ios
5073d3a5-24d0-4d02-abf6-210e521bcfe3,2024-07-15,usa,,prefer_not_to_say,basic,email,android
c69933f1-0e94-4c4a-a670-d23c69fbc36a,Jan 21 2024,MEXICO,27.0,female,free,facebook_ads,ios
54c4c7cb-9eba-4b70-a398-0e7686075cc0,2023-02-24,MEXICO,,prefer_not_to_say,basic,facebook_ads,ios
631929e8-4200-47ac-bf21-610035131e90,01/04/2024,CANADA,33.0,female,free,,android
24266709-f9c7-40b9-b0be-9708a387155f,2024-01-25,USA,120.0,female,premium,google_ads,android
cbdfead0-2929-4f72-b10e-9df03d9bdabb,10-07-2023,USA,17.0,male,basic,google_ads,web
2bc6a3cc-c72b-4d8e-b5d0-b08ca5c6029c,Feb 10 2023,Canada,120.0,male,premium,google_ads,android
5810d545-110c-44c9-9cb5-0e9f749f278c,01/19/2023,mexico,40.0,nonbinary,basic,Adwords,ios
8a94a687-8e53-4763-b025-f340f2a61c5a,2023-03-05,USA,32.0,nonbinary,premium,organic,web
d3d92ba9-07da-4fc5-a0d3-e177ccebe430,07/22/2024,Canada,42.0,nonbinary,free,google_ads,ios
ee164630-c7a9-4ebc-835b-70fb317dea7f,03/31/2023,Canada,26.0,prefer_not_to_say,basic,referral,web
ddfb8a6d-81e3-4171-a31e-0e43367af9d4,2024-03-03,Mexico,150.0,male,basic,google_ads,ios
d12655ef-5a80-44ed-9354-e21afbee15d6,2024-04-04,Canada,54.0,male,free,facebook_ads,
b26ea442-7405-43d8-a12e-258f14666cc9,22-05-2023,UK,28.0,nonbinary,basic,organic,web
9493a097-8908-46ce-875c-8ff74980ba44,May 29 2023,USA,27.0,male,free,google_ads,web
ae928ab0-f456-4cb8-9023-a6b3cee77467,Jul 08 2023,Mexico,46.0,nonbinary,premium,facebook,ios
c1437c95-abb0-4561-b91f-a28c5c563ffe,2024-02-28,MEXICO,47.0,prefer_not_to_say,free,referral,web
a6191703-7eb6-4111-82c4-62e4e739675a,Jun 05 2023,MEXICO,26.0,m,free,FB,android
1d78c6db-5e60-4b44-9a00-04ad755df07b,Sep 12 2024,usa,27.0,Mle,basic,facebook_ads,ios
ed57a168-77e0-4e58-8ce0-86356c17980a,2024-05-03,mexico,29.0,male,basic,friend_ref,android
b5307424-1fdd-4d33-91d2-91b969587fd5,Jul 08 2023,USA,18.0,prefer_not_to_say,free,facebook_ads,ios
3aef67d7-fac1-4bea-b1d3-b513a7b9c769,2024-02-23,canada,22.0,female,premium,,ios
11bbf264-3691-4d82-a6a7-26157f1e59d8,2023-07-29,UK,21.0,Femal,free,Email ,android
31b14443-2f42-4aa2-826a-26f961b55a2f,11/29/2023,uk,24.0,prefer_not_to_say,premium,google_ads,android
fca5117f-d704-4db4-abcc-f6eb6b8a67e2,17-11-2023,USA,31.0,prefer_not_to_say,basic,referral,android
de8f3903-feea-4cc0-87e7-26ba6a2d7935,17-06-2024,CANADA,34.0,female,free,organic,ios
f1cf487c-ac56-43ba-8287-e0f9611940a2,15-06-2024,USA,47.0,prefer_not_to_say,premium,Fbook,ios
52d10443-8c67-447a-ba40-a7633ab0151c,07/14/2023,Mexico,22.0,nonbinary,free,organic,android
a752605f-8e73-4956-9f3a-ac6cf8d36927,2024-04-17,canada,41.0,male,free,,ios
9228e775-8c3b-49f8-91e6-4d64af2fffb2,Apr 19 2024,Canada,29.0,prefer_not_to_say,free,google_ads,ios
e3f51fbd-3df0-4712-bc12-19a27f3224f7,2024-02-07,Canada,31.0,prefer_not_to_say,free,facebook_ads,android
c374d65a-99ea-45db-9fd7-ed9f5290c5c2,Apr 10 2024,canada,38.0,f,free,referral,web
22b8ff9d-2198-479e-ab40-b2ad1db9fd8b,2023-05-07,uk,20.0,female,free,google_ads,ios
3c8b129a-d0dc-4c2a-9b58-d73a757d6687,07-06-2024,mexico,35.0,male,free,google_ads,android
47ece44c-6ebd-416c-8892-eb57c7300cad,02-08-2024,USA,33.0,male,free,FB,android
4308eeba-94de-47ba-8e62-fa44f2ac587c,05-03-2024,Canada,,nonbinary,free,organic,android
36ebdf5c-f2a9-493d-9aa9-b6f5b2c8673b,01-05-2023,USA,34.0,Ml,premium,facebook_ads,android
ff4068e7-43bd-4c86-afa7-cfab1bf306a2,2024-04-14,UK,56.0,prefer_not_to_say,premium,google,ios
18d9a921-125a-4775-a48b-dcea07097d64,01-09-2023,USA,25.0,male,basic,google_ads,android
0cdef409-042c-4f9d-b266-321d5d0fc874,09/07/2024,Canada,26.0,female,free,google_ads,android
92726ba9-1603-45bb-9ac0-83dc83ba322d,02/20/2023,USA,25.0,male,free,referral,ios
7557cee5-1e36-4285-83f6-b6409a7e53f7,14-08-2024,Canada,26.0,nonbinary,free,facebook_ads,ios
1f2a48a3-a64c-4967-a090-b7a9f0dc61cc,15-06-2023,Canada,25.0,nonbinary,basic,referal,
9d54078c-90fe-4a38-88df-e065decb3582,2024-04-11,MEXICO,43.0,nonbinary,premium,Fbook,ios
a87c9d38-70c0-4e0b-aa69-0388348cc3ca,01/24/2024,UK,46.0,female,basic,organic,ios
17d7830f-6fd2-4e0d-bb43-341bc5666880,2023-05-18,Canada,26.0,female,basic,FB,android
14b129df-260a-4b4a-97a8-8c0c43fb24fe,2023-08-03,USA,23.0,female,free,referral,android
cabb42cf-dc8b-447a-ae18-40d51c26e36a,10-05-2024,mexico,36.0,nonbinary,free,organic,
78ae21e7-7ae3-4e2c-a551-b0fe01a60a3e,May 13 2023,Canada,26.0,prefer_not_to_say,basic,referral,android
97044c6b-f561-48f3-ba5c-c53c6f90f2bf,2024-09-16,usa,38.0,Mle,basic,email,ios
3c05d229-37bd-421a-b9ab-46ed7a331e26,Apr 21 2024,UK,,Fmale,basic,meta_ads,android
98532cbb-8cac-45fc-a6b6-41107f4dfaba,Feb 28 2024,USA,16.0,female,free,google_ads,android
cb2812c0-bf43-4d50-8b3d-4f7e124db443,07/26/2023,mexico,47.0,nonbinary,free,facebook_ads,ios
c07c0616-af1b-4871-bcaa-2544866cb056,01/07/2023,USA,49.0,female,basic,google_ads,
2dc74d34-cabe-4f5a-b006-8a3f79c97485,Jun 29 2023,UK,-10.0,male,free,Adwords,android
ad995912-baf2-45e4-ae0e-41235634d9c1,06-02-2023,Mexico,28.0,male,free,referal,web
ab39b90c-08d4-4a7e-94d1-9d13cb1ba12c,Apr 18 2024,Mexico,34.0,prefer_not_to_say,premium,facebook_ads,android
884443b0-0881-4ab0-b43a-5cd41cb49027,07/22/2024,Mexico,35.0,female,free,referral,android
4cda5886-01b0-43f8-ab90-ad1336fd412d,2023-03-09,Canada,38.0,male,free,facebook,web
b737c198-21d5-4869-8d90-112b6536df7d,Aug 07 2024,mexico,52.0,prefer_not_to_say,free,facebook_ads,android
f01b4618-8637-428d-8737-9a15f97c52cf,Nov 19 2023,Mexico,30.0,female,free,facebook_ads,web
9ee564c4-dff1-4888-a126-589b13f2d10c,2024-04-07,usa,24.0,nonbinary,free,google_ads,ios
b6a3e469-c144-414c-b284-0a51e05f95c5,2023-07-26,CANADA,18.0,female,free,FB,android
38dc2000-edaa-4348-b9e9-9cbf68818bc4,14-07-2023,Mexico,24.0,nonbinary,premium,referal,
8820cde6-441c-4bcc-9cdf-a23537b5c78e,May 27 2023,Canada,31.0,female,premium,organic,android
97b708b0-10c1-44de-bc8c-dafb0a3dfc70,30-07-2023,USA,49.0,female,free,referral,android
936353ef-ec04-45c4-bc3f-0256e8c257c0,2023-11-15,UK,26.0,female,basic,google_ads,ios
3f0fc66a-2a1d-44db-9555-cded7132bd70,17-02-2023,mexico,150.0,female,basic,,ios
8aacdc11-3bc7-45c4-8ffe-c3b368b42f38,2023-08-03,UK,31.0,nonbinary,free,FB,android
5779f0c4-cf3a-4581-a022-d59cc261d974,May 01 2023,usa,43.0,nonbinary,free,Fbook,ios
437f1169-2fa3-4f2f-980a-0b1dc7ff37e2,07/31/2023,MEXICO,57.0,nonbinary,basic,FB,web
7bbb89b2-c1f7-4c33-9ad5-e8a07258fccc,2024-08-10,uk,26.0,male,free,Adwords,web
