exp_assignment_id,user_id,experiment_name,variant,assignment_date
ced4098f-a708-4cfa-8ac2-3e35c1cc7df6,51e8b642-21cc-4ac2-925c-3e0a2a268422,onboarding_v2,control,07/02/2024
b5b1b23f-7a9d-41d9-b166-a7e0e866d8cd,a3b16eb1-6e72-497c-87cf-2921c18afd31,onboarding_v2,cntrl,07/11/2023
582dccb9-2c77-4645-9b90-97179ef48ff9,0368341c-650d-4f11-9053-8f8f3539c403,onboarding_v2,cntrl,04/23/2023
ef563515-64b7-4b87-ab16-a5d59d494bd9,d9098d0a-61a5-46ec-9652-18fb3c1714f1,onboarding_v2,control,07/06/2023
17e5910f-ccae-4e65-8be8-e82cc3e797a0,cf79f865-ecf5-4e60-9cbd-5c74491985f5,onboarding_v2,treatment,12/28/2022
e853e0e1-63ca-430c-8138-7421692b1b08,af3c6771-c6df-4dbb-a7eb-885c21da8032,onboarding_v2,treatment,08/02/2023
f64b40c6-121f-46b6-9938-eaf7cf40d8fe,63811acc-09e8-4f21-9550-70360b89710b,onboarding_v2,control,06/18/2023
942a5acc-79a6-4581-ace1-ecfaa8f2b0ca,cb7d2b47-23e3-4c92-ac25-1d9a18213a0f,onboarding_v2,control,01/11/2024
da88be10-45d2-4fd7-871f-216d6ebdd8f7,5b659bc4-e214-4744-b90e-f31f47fea886,onboarding_v2,cotnrol,01/17/2023
744b5e36-7fc6-414e-9697-372f494b8299,aee100c7-4931-409b-ac91-9b5b9eafbb03,onboarding_v2,cntrl,12/12/2022
44106d57-3a47-4b36-8a6e-7131dff297ac,16a84f10-9dc5-403a-9152-d044079b0f1d,onboarding_v2,cotnrol,04/07/2023
826dd9a5-a32d-49ab-9346-9d0f8a88e6b1,15e21a55-b72c-4bd9-9b75-c61d53ca5912,onboarding_v2,control,06/12/2023
04d9dd52-7c47-4fd7-b371-44305dccd0d4,151daacc-ae8a-46d9-b6f7-448506caa402,onboarding_v2,treatment,04/07/2024
a4e73f6e-8a0e-497d-b1d5-250decb84488,177555d8-e742-4681-8e6f-05b3f8b37d45,onboarding_v2,cotnrol,10/22/2024
df9e1202-44de-43b8-aad1-bdaf34827e7e,5ce6052a-414d-4935-b5ca-18280c7ad3b4,onboarding_v2,cntrl,03/11/2024
8564ffea-1f55-420c-9146-8c14c60b6d14,e30086de-687e-4c1e-a57c-bdc5c8f94d2b,onboarding_v2,TreatmentT,04/17/2024
ab049b6b-39fc-4289-a021-36a51f64c7cd,236c1b8e-6f86-4f4f-8a4f-d1cf757f8937,onboarding_v2,TreatmentT,07/29/2023
fa5d5daa-791c-4667-b0c7-97ac11c50142,22b8ff9d-2198-479e-ab40-b2ad1db9fd8b,onboarding_v2,cntrl,05/01/2023
95cbbfd5-94ca-4cb2-af6a-ccb6dcb4433d,9c6cf4c5-b225-4c57-9edf-c8244a08aaef,onboarding_v2,cntrl,01/13/2024
024c1fee-2906-411b-afb5-e5ac9dd88d7d,d4502a07-b104-4613-be3c-d5460fbac758,onboarding_v2,control,08/01/2023
0719ea3d-94be-4d69-a8d6-50e928dd32d9,720967b9-8183-43f0-815b-3544f1037657,onboarding_v2,TreatmentT,08/29/2023
243a1672-3b1e-482f-a2f2-86d475b7ac8a,409f48e7-60bd-4ea9-adca-631ae3acc15e,onboarding_v2,treatment,11/27/2024
8682ea97-577b-4b20-89a1-6c2605c849c1,63148e6f-56b2-42b3-9801-e10e3ab899eb,onboarding_v2,TreatmentT,07/26/2023
564f6c33-5f24-4ba1-85af-aba239300e53,bf977eee-e92c-47de-a235-0d5d3905e8d0,onboarding_v2,cotnrol,08/12/2023
876afb03-ed4f-4e39-80fd-1239d10c2a69,07fb15b4-2bf7-4003-a10c-e64976728b91,onboarding_v2,treatment,09/18/2024
0ee17ca4-eb9a-4b12-8095-ca1648eb5459,afd28284-f2ff-45e7-852e-63d02361f5f4,onboarding_v2,cntrl,03/11/2024
d7dabcfd-21af-45a8-b3a8-52a75d64c271,15f3e5e4-2e48-46a7-8a75-3f53edd0c5e5,onboarding_v2,control,08/28/2023
0c985d6c-18df-4e74-b87a-c7681e70709e,1b60804b-13de-4552-a1ae-712407a4ee95,onboarding_v2,cntrl,02/06/2023
06fceb91-0979-4d02-9173-7c0e54235586,3c7f9f40-4b8e-4c40-ae3f-7906e013df6d,onboarding_v2,cotnrol,04/05/2024
8070b2a6-a55d-4e96-81b7-89d1dab951da,98f02692-8269-4cc2-84a5-00c8f82cf681,onboarding_v2,treatment,12/29/2024
0fd37129-c01d-47c2-912d-5d79f7846394,56373ed1-d270-46d0-a2a9-e6fb46b9b5fa,onboarding_v2,TreatmentT,11/18/2023
78e6a20b-716e-4994-a50e-8ef5b615f179,08f64b0b-581a-4d18-bea6-5496693b3287,onboarding_v2,treatment,11/19/2022
edd0fb54-cae8-47a5-b004-74f83c567d57,b8cd51d6-b07b-4dba-a93a-5b538cc15a42,onboarding_v2,cotnrol,09/25/2024
2314f68e-9fc1-432b-8385-3ca37683336e,a88ca745-c7bb-4d96-9da8-ad93cff6dcfb,onboarding_v2,cntrl,11/06/2023
7205a387-0419-4f32-8e45-9a96d89f6adb,a76ae1cd-3986-48e4-b44c-820c4fa9a53b,onboarding_v2,cntrl,04/30/2023
a50b5835-bb3d-404e-bbc3-2c17f1f88309,5073d3a5-24d0-4d02-abf6-210e521bcfe3,onboarding_v2,control,03/25/2024
b196b899-3363-4aab-8bb9-48d151679c03,0448c71e-2052-4302-b9a4-c4aa23f7ee78,onboarding_v2,cntrl,08/27/2024
5d0cd17c-9c5a-446b-a5b3-f72949fffd86,07e701a9-d157-4fdf-b49e-cd70d72cab58,onboarding_v2,TreatmentT,11/23/2022
f51bd9a6-098f-44aa-b30a-484327defad3,b3485bd1-564f-4d8b-97b1-36ba3496d0c7,onboarding_v2,cntrl,06/20/2023
ce0c79c0-9e9a-479b-ad04-58cc2b45bc18,74dc9251-f1f6-43e8-85c3-5cb481d5e607,onboarding_v2,cntrl,09/09/2023
beef7373-8e42-40c0-9f01-29605855b895,27c34b89-f3d9-4aae-9349-176ddfd93fe0,onboarding_v2,cotnrol,11/09/2024
b313e2ea-87be-4c09-9a08-9e2d97b41f67,787a880d-04d2-40ff-b4e8-5feeffd05b48,onboarding_v2,control,01/30/2024
deabe061-4210-403d-a61c-1cf284b8e174,ef3e3bac-31b7-4034-a0ce-a1ad7ca18ac7,onboarding_v2,cntrl,11/09/2022
af19bc93-102a-436a-832b-ebef51b20cc7,9df3a2c8-1194-41c6-b4e4-aa1d7fc85a76,onboarding_v2,treatment,04/24/2024
bcd917bd-ebf7-4708-a665-82ebc879fda5,4910a5b8-1e42-4939-9538-a5db8cad4932,onboarding_v2,treatment,04/02/2023
fc6a75a4-649b-49c0-8bfd-05a321f81b39,c1fabfbf-5dbd-48cb-abd7-b0bc5e7f2da3,onboarding_v2,TreatmentT,11/25/2024
eab76612-e885-4122-afa6-395a76b60382,41455ebf-bfdb-4e66-afb2-27b4b780bc99,onboarding_v2,control,03/14/2024
4281ee44-e128-4a6e-a5c1-7d8b20805767,82894a7f-2a9a-4efd-b472-cbbd60210cf2,onboarding_v2,control,01/15/2023
de9ca64e-7dc1-4df1-a74d-6e0a9d56f722,69636a0a-727a-4b10-a34b-282ec25d5952,onboarding_v2,cotnrol,02/18/2024
efaa675b-5394-49bd-9475-84f55d67ecf7,3c9223ad-13fa-4965-a100-bb77ccfb80ea,onboarding_v2,cotnrol,10/12/2024
29eb86c3-37f9-4e6b-9a67-3298d380361d,83d009e9-5e5d-4fec-acd9-7cc406b557a5,onboarding_v2,control,07/27/2024
6708e562-680c-4864-ac4f-1144d2229931,4ff1579d-4838-4300-a85e-fe1ec77a207f,onboarding_v2,cntrl,12/30/2024
dcbfd568-a696-4ebc-b9fd-e9470e4772e8,a8468663-1e47-45fa-8635-6c23b2e78092,onboarding_v2,treatment,04/22/2023
a88bd26a-ccf8-4891-8f8c-35e1cdb8425e,eba39c71-f6b6-49bf-82fe-b2230049ff86,onboarding_v2,treatment,10/14/2024
6f51a4b0-dacd-4bef-83a2-0070b88e0211,b4178c05-a8dd-4e21-9495-4d4f8a953e40,onboarding_v2,treatment,04/25/2023
a93d7315-1ced-481d-8832-896dfaad5c88,e1e747bb-f742-4751-8515-247ec52f15ed,onboarding_v2,cotnrol,03/22/2024
a8973879-bb9a-420c-b8df-2c91519a1ffa,dff4a3c0-e179-410b-b244-630eb55f5ea4,onboarding_v2,cntrl,04/07/2023
b960513b-920c-4af5-8172-9b4098dc7c06,dd2b9313-349a-4f8c-a94a-d0cc3d9f3af4,onboarding_v2,cntrl,12/20/2022
9ddcabc7-cfb1-44eb-a915-36452ffe4e6b,cbb7c166-3cfd-4e20-9aee-b90d2be46dc3,onboarding_v2,control,11/06/2023
96d12e26-3e79-475b-8de1-2a65886d9856,019f5ebf-b22f-4660-be61-a76abe37b696,onboarding_v2,cntrl,11/22/2024
599ece07-1fa9-4517-93c6-d4b76f619c26,21ae48e8-8865-4460-92a8-ad0a9edb2224,onboarding_v2,treatment,09/25/2024
da4accd6-54bf-41ba-8b06-c4b89e79cf62,45848708-8cdf-4b61-8d0e-fa032bec3956,onboarding_v2,treatment,05/15/2024
29095187-e236-4139-b3cc-5f137f18269e,3c4f9db9-3da0-4832-b2f5-8277cce93007,onboarding_v2,TreatmentT,03/07/2024
096fff1c-8d2e-4c64-9bf5-3de4155d0740,26db76fc-078f-429a-958f-98fd7c14a936,onboarding_v2,treatment,06/14/2024
95d1d174-ebda-43b1-870a-90fc553aa157,5b8ea598-65f7-4585-a991-764ba927237c,onboarding_v2,cntrl,03/01/2024
82db5027-1921-4549-a0ad-e5fd73163366,bfb041ae-22c6-4855-ac7b-3138106700af,onboarding_v2,cotnrol,06/30/2023
9fe0b848-a4b1-49e1-8831-2e0ba2a5b87b,10ec57d4-20a5-4084-93a1-fb5e624e7e47,onboarding_v2,cotnrol,11/09/2024
ac12492a-72fb-42c0-8698-abb3820fff32,4ecb7a5a-9772-42af-926e-3c9de6262141,onboarding_v2,treatment,10/04/2024
cb0ad6b8-ba6f-422f-9eda-d80e8fd998d4,65148582-d99f-4682-947b-b310b9707582,onboarding_v2,cntrl,11/15/2023
311c117c-b7b4-479a-b1cc-faa229280697,983465e5-5b1a-409c-b8d0-256ef9cfb492,onboarding_v2,cntrl,12/27/2022
c03807d8-e97b-4601-ac7a-a1250902ecf3,f760fc5a-e406-4253-a921-53b5dd5adbb7,onboarding_v2,cntrl,12/17/2024
0f452741-ac4e-43ac-8bb2-09bc30f4b33b,c1c47388-0fe8-48e4-9c4b-f83145ece6c9,onboarding_v2,treatment,11/30/2023
4f2a92e9-e128-44ad-8289-81a687e15c16,391695c3-1a1e-4793-833c-aa6329ab3af6,onboarding_v2,cntrl,06/27/2024
e25a0d5e-8ece-449e-a205-a9f9706c2938,3d70adc9-5e4b-4a27-ae7b-0fff438d536e,onboarding_v2,treatment,11/11/2024
9a9d907e-f5f4-41c9-8a8f-88c84abe9991,f722808b-4b6b-452d-92dd-4af9f5f7ef50,onboarding_v2,cntrl,12/02/2023
f0beaa89-04a8-4200-93c7-800a89c7bec4,1f38fe35-a9bf-486a-91f7-fdb2fa256e8c,onboarding_v2,cotnrol,04/17/2024
30f4dd87-9a4c-4bc3-901c-b424ab9e87a9,506d0f80-04ac-461a-b2ff-c8e201ebbc85,onboarding_v2,control,04/08/2024
98a6c07b-89ef-4fe9-a1ca-2081d3ea135d,a053ec43-fbb7-49be-ab91-bd906351cdbc,onboarding_v2,cotnrol,06/23/2024
d98c8323-8637-4d23-8143-d1258577ccd0,6a050855-008c-44cf-a04c-e5b05a1a6775,onboarding_v2,cotnrol,06/13/2024
8fb63604-145d-4e71-b4ea-1e651a31ad09,653b5bd5-79b7-4c9c-96a5-8d6981427063,onboarding_v2,treatment,10/17/2024
e53a3bc6-16d9-4cce-bd40-99a1b2903ef6,0c2a8483-8f51-4830-9a3b-e0dbd937694d,onboarding_v2,TreatmentT,07/22/2024
2a8451f4-b2c3-4fd2-9208-4ac38c7735e3,861e3aa0-0117-4afb-aa02-6fea1d17af1a,onboarding_v2,TreatmentT,08/19/2023
ed1b51a1-3e9f-48bd-9965-4a5dd69415ac,2c9bf1cf-5170-4612-b394-d80336f02246,onboarding_v2,TreatmentT,04/02/2023
870d4a2c-1835-4160-a2de-70ee361b5b0a,dcb614dd-5b90-4c89-8d93-bc79bfa2596c,onboarding_v2,TreatmentT,06/19/2024
9de1e0ec-bf48-4c7f-aae4-9f58665dee31,0ef6359d-040d-4623-8220-fc71b3ea6107,onboarding_v2,cntrl,02/28/2024
43fe1d00-b984-49f3-a5b7-35fbb82c7754,8347ed16-be85-4d21-8b4e-3ba981768315,onboarding_v2,cotnrol,07/05/2024
0a763625-7281-45ad-bd1d-f6627271993f,941b01e5-b3cc-410c-bc49-68a561431016,onboarding_v2,treatment,08/30/2024
13f71955-fa30-430b-975c-47f9eadf49ac,91e96147-fd9f-4cbd-82fe-a19479e80c79,onboarding_v2,TreatmentT,12/02/2024
aa01dbdd-bdf9-43bf-a6f2-b47b306ba91f,277643e3-53b8-4096-a0d3-877ff40c5209,onboarding_v2,control,09/12/2023
f21daa89-cc95-4ace-aec8-3c73e1d247d9,8f981c60-30f0-4903-b110-59b61e5a17d4,onboarding_v2,control,11/06/2023
a285d7c0-4713-4921-a34d-fc66a22400fe,cd910515-6eb7-4acd-8be1-9a89659d9723,onboarding_v2,cntrl,12/09/2022
7ee089dc-7ee5-44d6-950a-c1ce4d623c28,23fb7883-b137-4f6b-a17f-d2a834119cef,onboarding_v2,TreatmentT,04/18/2023
2e2d9fc8-e464-4d19-93ce-50ec6770001a,97642af4-551c-4605-a8ea-edf6833784df,onboarding_v2,cotnrol,10/05/2023
55a1f92a-5160-4afc-8294-697ab9ac10f2,48ecd69b-0586-4348-989c-630faa37483e,onboarding_v2,cntrl,02/19/2024
1504e079-33b8-4f79-b18d-bd36a477d103,5d6dc4a3-0637-408b-8580-2969fcc5be26,onboarding_v2,cntrl,10/07/2024
e5f1fc1a-537f-4c3f-ac74-61450d51a458,f5d4d145-e8e5-45ba-bf96-0feec0875eee,onboarding_v2,cntrl,04/27/2023
e07df817-1d34-4f28-99f3-6a3df5734bbc,0fe83f0c-2435-4319-8daa-fe8a94bbbf60,onboarding_v2,cntrl,11/16/2022
31cbd870-9017-4d25-9dc1-20c28a079c6f,a0c1aa6c-39a7-4eb6-b0d4-32ff96c6e7e3,onboarding_v2,TreatmentT,10/03/2024
89953cf7-f6c5-4bf4-8ad1-ec0885e8c571,02537469-da71-4d13-8d0e-737b3c6e71be,onboarding_v2,TreatmentT,02/15/2024
59755423-736f-42fa-98d6-dfe44ef0b206,3dae77be-3a78-4a87-b88f-635f4d09bb81,onboarding_v2,TreatmentT,04/27/2023
ac9fddc8-1de0-4098-9407-daf591fe1dfe,fece1a1f-efeb-4b24-baf9-35cc15270664,onboarding_v2,cntrl,06/02/2023
a8bfbc05-1848-4a5b-9011-3550b9f9d00b,abf24d9a-ce88-4215-b920-b3d8969f9c93,onboarding_v2,cotnrol,11/02/2023
5e4f1f86-8e30-49b6-8355-a06cf583dd2e,f783902c-bbfc-429e-bed1-8c363fa59e0a,onboarding_v2,control,03/09/2023
c7894ca2-7816-493e-a5b7-862e346f3855,1df0dcec-5987-42a2-8d52-d603aa8e8511,onboarding_v2,control,10/21/2023
2d78e039-8e2e-4938-a93f-1b534fb5d290,ae616b93-e0c1-4f59-a05c-f58c6018516c,onboarding_v2,control,01/27/2023
c132ecb8-3f45-42cb-86ac-1c67342cb2fe,b26dcc19-02e1-40a8-b804-879740d39f5e,onboarding_v2,control,10/12/2024
b4cf9dc4-df7e-42dc-81ea-13e58105edfb,87c020d1-3dea-4240-a15b-1807a97222b8,onboarding_v2,cotnrol,09/05/2024
b6e12e4f-8904-404f-a48a-ea179d1efc4d,a794d213-9db8-4f46-9a8c-75815be09b95,onboarding_v2,cntrl,09/23/2023
91877acd-8120-4dba-8b57-9fb1e39dfae7,719d7c92-d998-4c6e-aa79-c858f0ba7b51,onboarding_v2,treatment,06/09/2024
e558d6ff-3f68-4e27-9b1d-2fa086b30114,58390e4c-fb79-4694-8028-483facd3e1b5,onboarding_v2,treatment,02/20/2023
3e634738-2c23-4e93-8977-68905130a38a,4cae3e80-1e47-44b6-8d9f-e44236592912,onboarding_v2,cntrl,10/15/2024
1c18be0b-b117-4c78-bdcd-e71e7790a0dd,4ddfafb3-b4d7-478b-9559-1bc2b606d838,onboarding_v2,TreatmentT,01/11/2024
4a206ee0-55d3-48c2-a025-83f14ee33746,5b91f7b4-ab19-4f8b-8e9b-5094740581e0,onboarding_v2,treatment,05/04/2024
8d6a56eb-add6-4d73-b498-62a2ebd1b5d4,fc68a01f-2c6d-4ae9-80e6-6658fbb3d33c,onboarding_v2,control,04/28/2024
aa39e036-9c01-44ba-8b68-fa8654256f70,4bce0bbb-a794-4a6f-928b-95805f8adbf1,onboarding_v2,TreatmentT,10/19/2024
d3acbead-0e9f-44c8-a522-e4d7192b9d2a,5d3e7f37-6123-427b-80ec-a699456d5b88,onboarding_v2,TreatmentT,12/30/2024
9f0ca9dc-f7e1-49d5-ba32-5503ac6b4ece,149538f7-92cf-437f-95fc-0dbc4eece182,onboarding_v2,cotnrol,11/16/2023
93e0fd16-3722-4264-9764-b8333a6af07c,53df0949-71aa-4e6b-880b-98c1e41f2895,onboarding_v2,cotnrol,12/01/2022
d14e5086-30d0-4457-8e7b-38437a4dcfe6,f2624585-469f-4c4e-9a0b-cf451b2269f6,onboarding_v2,treatment,06/28/2023
3b35b155-8114-47a1-b302-1426912b30ba,f4779b04-1a75-46f9-bb79-916e97c10d5d,onboarding_v2,treatment,04/04/2023
3d807c99-b68d-4e93-afd6-61edb327d1e8,906e2d07-e2f3-4682-847b-46810d69906e,onboarding_v2,control,07/04/2024
9b9d4150-93cc-4a11-a5c5-4101d6eb5886,a97258b5-0ffc-4478-b44e-4d3160bea4d8,onboarding_v2,treatment,04/30/2023
23c3ceef-7042-4646-b820-6e3103fe313c,2dc74d34-cabe-4f5a-b006-8a3f79c97485,onboarding_v2,cntrl,01/10/2024
aab1326e-f00a-4630-a316-92603f36a0ca,5d24a4f5-a924-4d9a-a46b-5ed8b8b77c0f,onboarding_v2,TreatmentT,07/19/2024
9eb751bb-2784-4eec-a05b-663eeb601003,12bc31cf-1f0b-48b2-a0b1-eb0ca6c7e413,onboarding_v2,treatment,11/05/2024
1052d3fd-0a91-4ae0-8de4-6ffbd2d84267,396311a4-de59-416d-9bc4-68ce9ed3e4eb,onboarding_v2,control,03/05/2024
f378c008-6955-4fd3-8a18-1a38c34e8f25,b7b8ecaa-fe42-459b-af64-ab0e39ae0a9b,onboarding_v2,control,05/25/2023
13c870c6-5f03-4de2-b4a4-eb3ad86a7f41,6cd18939-8cc9-4cbd-8b86-cf124345802e,onboarding_v2,treatment,04/12/2023
3c7d34d7-cc0a-4ac2-840b-b08b577343da,a9d73714-40b2-4cf0-82df-b9bfdd7c6f87,onboarding_v2,cntrl,01/16/2023
1ffe9d52-0a8d-4516-b038-b5e920cabf16,408b13bc-d46f-4700-9f40-a9730834e18d,onboarding_v2,TreatmentT,11/26/2024
1908f8ad-2894-4d09-b1f1-20fef335fd0f,80ebff97-5c29-4366-bb34-549081c57282,onboarding_v2,cotnrol,02/23/2023
04b9d03c-d539-4d5d-aed5-aa6127c1ff13,63cadde6-0917-4cdf-b35e-059242b75446,onboarding_v2,treatment,04/06/2024
1cd2dc86-a7ae-4c07-b5d1-ef7dfcb83bf0,7ad36442-3066-4322-bab1-84a8c3474221,onboarding_v2,cotnrol,08/26/2023
4e1e006e-62f0-40c0-b251-aa596a53aabf,2989dc72-f67b-4264-bf55-663a653920ba,onboarding_v2,treatment,10/29/2024
6240de30-0c66-4be5-ba25-1aab5ee92fcb,bd50b1f6-8f4f-40bc-8398-f2b9d00535cd,onboarding_v2,treatment,04/26/2023
61f92142-8eb2-49fc-a4ad-9c467578a489,7f4195e9-fe7b-45fc-9fa2-58dcc015f209,onboarding_v2,cotnrol,10/28/2024
a4e7935c-0314-4e72-ae58-71fdf22a01e5,b4b8a45b-975f-4340-8b23-bdc2423a8dab,onboarding_v2,control,02/19/2024
78222891-fa69-43e9-9545-b3e0a2d61acf,ba2e47f2-881a-4429-b198-711343b5242f,onboarding_v2,cotnrol,06/12/2023
92f38b47-6cd7-43a9-a383-62bdcb85b1f4,17c2d7d2-ca96-4aa2-9508-ee96a97ada5a,onboarding_v2,treatment,09/15/2023
97508a43-e0fe-41b5-8eb1-f0b98e67a9bf,5d29f03a-7b3f-4978-b6c5-fbaa184f6a70,onboarding_v2,cotnrol,05/19/2023
0c1ee849-441f-49b6-a913-c2103c36df12,0e020ff6-9433-4004-b987-dab938fbfb1f,onboarding_v2,cntrl,07/17/2024
303a73ec-e776-4ea6-918c-6078cb8e2382,cb2eec35-0f3b-44b5-9dd2-cf27ef5ed925,onboarding_v2,control,05/08/2024
c79fa9e5-a8a9-46db-9020-9cc4fb3dc295,bd2b23cd-2fbd-4396-9679-41509ba7b91d,onboarding_v2,cntrl,12/16/2022
77b00d92-7669-44a3-8781-b87e54b10e57,e4d0ad96-1a7d-4258-80a8-25a7618f27d3,onboarding_v2,cntrl,11/23/2023
3b1bdeaa-fcfb-4663-a976-bc9b8d1230ba,e6e8142c-7549-4db0-b2c5-f303ec9dfb7a,onboarding_v2,TreatmentT,12/20/2022
d26dc371-2b96-4d74-a65f-0c5a0becbb83,cc1e6e2b-de4d-4747-a6d3-e828a372973a,onboarding_v2,control,12/11/2022
f7556f53-90ce-48c1-a903-9d39db370cfa,369b17d5-4296-4a57-a93c-ed1df0600f8e,onboarding_v2,treatment,05/08/2024
5ab61118-8805-4da6-81f6-ff2028714c51,f914ee99-a69e-4c84-bf88-7cc092ea8736,onboarding_v2,cotnrol,06/04/2023
0c8ac4a4-589f-41a1-ac1b-259756abfeac,dc818468-a304-4c6a-8d90-678333346fea,onboarding_v2,treatment,05/14/2024
1d0af7a1-6d10-48b9-ad1b-2d1f0b23c6ba,51ea2966-7a8e-4220-a59d-c796bc236f91,onboarding_v2,cotnrol,02/23/2024
c7eced20-dc5f-4b06-9999-fe99ba29f758,5ecf9b77-431a-4f0d-88c6-6fd9d6fb0edc,onboarding_v2,cntrl,09/06/2024
f5b686fc-4443-4a2a-ab7f-3ca8c5c21331,4c26cd5a-48cf-4dda-ad2c-04e0d0cdf074,onboarding_v2,cntrl,09/28/2023
8e4e59a1-d774-4054-be16-7ca88d23e922,c44bd563-3de4-4a6c-a1bb-e3a3bd25a2fd,onboarding_v2,control,12/28/2023
69ce2cd2-725f-4b96-9211-13271f811a61,c8a70ae0-eaba-4606-8c7a-a4d25ca55244,onboarding_v2,control,10/21/2023
5d91cf3a-aee5-4944-9ee8-e2efe27eae68,54c4c7cb-9eba-4b70-a398-0e7686075cc0,onboarding_v2,TreatmentT,06/17/2024
689f7d40-c5fa-400b-834f-9b19fae69474,0af9e994-c7aa-4749-825d-52b1df04038b,onboarding_v2,cotnrol,09/30/2023
00e3dfd4-4452-4891-87b1-3a2c519fc84a,95759fd8-5ffe-42d3-9221-97f76bed1b99,onboarding_v2,control,03/30/2023
07def24c-4e05-4f5a-83fc-3fbff28fefa5,37f97bfd-fa9f-4cc9-a462-c48959610f4c,onboarding_v2,cntrl,09/27/2023
22af5a71-f540-4ee9-99e3-7d4b0f79ba2c,0d960370-edae-4768-9b73-2555bc8678ee,onboarding_v2,TreatmentT,08/21/2023
b724d7fa-7bc3-42b1-9406-8a4be879e82b,d835c3a8-586d-4fe1-ad94-8dae87b763c2,onboarding_v2,TreatmentT,07/24/2024
285e643e-13cb-4e7d-9317-4d9bbf2a334b,25860e3c-8cc5-4a1a-b234-346ee8ec8d0e,onboarding_v2,treatment,11/13/2023
c2fe6c17-5c2c-4ca1-aff3-bde400e3566a,40ec46cb-4ef8-4913-bbe3-1490875eff5a,onboarding_v2,control,12/15/2024
52b85a75-0e13-4042-91fe-0f919f681952,7b6fbe6d-70cb-4101-8117-22175c4355fd,onboarding_v2,TreatmentT,09/17/2023
354625c5-ae2a-47ed-b204-12794d6886ac,b6b7f276-5db8-488a-ad3d-3ead5b0fb375,onboarding_v2,cntrl,08/16/2023
9e8da00a-8902-4ade-8001-e87f13b81656,b15cf965-cbac-4a6a-a873-eabe84c08286,onboarding_v2,cotnrol,04/12/2024
fd670c54-5ece-457d-823b-2827cc37fd98,a1edee9d-b5e5-4fe5-9e1a-44adcde97c73,onboarding_v2,cntrl,05/31/2024
718d5398-1761-4113-a4ee-118c34dc41fd,f83c0629-aa47-4fc8-a71b-a19def63a4b7,onboarding_v2,control,06/30/2023
8f907ed0-5274-411e-91c5-71a057e4b952,102601cc-6b5a-4451-8ff8-10ecfd41219d,onboarding_v2,treatment,07/29/2024
aa03aedb-e803-47f8-97a2-f95a0aa475ac,3fe04b42-b744-4d7a-ae06-9770c2a49fa0,onboarding_v2,control,03/25/2024
9ac32025-0978-4402-b09f-43263066ab45,82da7bcd-4944-45ea-b092-1de7f47a2af3,onboarding_v2,cntrl,04/29/2024
5a51b7e9-4161-45bd-a79b-e729c1eb8aa6,9b5383d2-574f-4b55-9216-392a1189632d,onboarding_v2,treatment,03/13/2024
1c7fbf8b-3d6d-4414-981d-353cbc32a188,8c4f13d3-09d3-466a-b4fa-7711f1f39dae,onboarding_v2,TreatmentT,04/30/2024
b93526f6-3bd0-4c75-a181-efe1ffeaaf04,6e3d82f0-db86-437d-8664-e51f244abfea,onboarding_v2,cotnrol,12/18/2023
00868a5a-0ab9-426a-88bf-8b8be941aee5,99e067b0-4e3d-428e-8a5e-c625952bd983,onboarding_v2,control,11/28/2023
0b8634f3-e31f-4ac4-95e2-ff9066879609,1f28e821-de80-4d1d-9e7b-00d5a040c536,onboarding_v2,control,07/16/2024
132aaeec-b4b9-4091-b8e1-e9b5d0def851,1cc91ad8-f438-472b-b6a7-290718da11e1,onboarding_v2,TreatmentT,12/20/2023
2933a818-5283-4e32-a6b7-bb8910727bc4,0d286e3a-602f-414a-8ff2-b7cc1faec827,onboarding_v2,cntrl,08/12/2023
24096eac-556e-45f3-9e8e-e6996ab04f83,d6b6ac1a-53bb-4c68-a711-0bf848f5e5d8,onboarding_v2,treatment,04/01/2023
efc8e725-a9f0-4572-ae5c-90024450b3f5,fda5d8ae-e351-4933-ba57-bb0eb1e5538f,onboarding_v2,control,05/04/2023
21c94c67-c2b9-475b-a4a7-a6b07abdd8d3,8bd34fdb-02cf-4702-ad32-3f6ac5bd64f5,onboarding_v2,cotnrol,10/04/2024
9be59f32-7db4-435b-a0b5-d3241259ee20,2c4414e5-2cb1-47ba-9603-c7fdc6fba07e,onboarding_v2,treatment,11/22/2024
d3fa7c18-f5b7-4581-801e-5ca23b9f26ef,1961115a-0fcc-4b9b-97a8-2b58fd1cafcf,onboarding_v2,cotnrol,06/12/2024
c2a9b21e-19da-466a-89fd-9f0733d4d159,a6d6b34f-b96d-4d77-89cd-868ab7a2a568,onboarding_v2,treatment,06/17/2024
a5b3e2a1-3707-4b62-8da7-a9eb4cbbe9e2,a78d5594-bd67-4572-aa62-4cd2403f5ac4,onboarding_v2,cntrl,02/05/2024
551ca22c-46f8-453b-b3bd-ee4e4fe7dd96,22ee934d-26b9-43cc-85b4-a0297c3919a8,onboarding_v2,cotnrol,04/14/2023
1d54d812-0194-48d9-a04c-60a4df488e41,0cb2721c-81b7-4431-80ca-98681e7bf6e6,onboarding_v2,TreatmentT,12/16/2023
1b5e34d2-d9ea-4d56-be0e-4073350409de,f85e90d8-7f87-47ac-88e1-02858a482b97,onboarding_v2,treatment,08/18/2023
